A Star Is Born,1954
Ulysses,1954
White Christmas,1954
"20,000 Leagues Under the Sea",1954
Vera Cruz,1954
We're No Angels,1955
East of Eden,1955
Blackboard Jungle,1955
The Night of the Hunter,1955
Marty,1955
The Dam Busters,1955
Kiss Me Deadly,1955
The Seven Year Itch,1955
This Island Earth,1955
Mister Roberts,1955
The Man from Laramie,1955
The Trouble with Harry,1955
Oklahoma!,1955
Rebel Without a Cause,1955
Guys and Dolls,1955
The Ladykillers,1955
The Man with the Golden Arm,1955
The Court Jester,1955
All That Heaven Allows,1955
Forbidden Planet,1956
The Killing,1956
Moby Dick,1956
The King and I,1956
Somebody Up There Likes Me,1956
High Society,1956
Bigger Than Life,1956
War and Peace,1956
Bus Stop,1956
The Bad Seed,1956
Lust for Life,1956
The Ten Commandments,1956
Giant,1956
Around the World in Eighty Days,1956
Written on the Wind,1956
Anastasia,1956
Baby Doll,1956
The Wrong Man,1956
Funny Face,1957
12 Angry Men,1957
The Spirit of St. Louis,1957
Quatermass II,1957
Gunfight at the O.K. Corral,1957
The Prince and the Showgirl,1957
Sweet Smell of Success,1957
Love in the Afternoon,1957
An Affair to Remember,1957
3:10 to Yuma,1957
Paths of Glory,1957
A Face in the Crowd,1957
A King in New York,1957
Jailhouse Rock,1957
Night of the Demon,1957
The Enemy Below,1957
Cat on a Hot Tin Roof,1958
Run Silent Run Deep,1958
The Long Hot Summer,1958
Gigi,1958
Touch of Evil,1958
Vertigo,1958
The Vikings,1958
The Fly,1958
The Defiant Ones,1958
The Blob,1958
The Big Country,1958
The 7th Voyage of Sinbad,1958
Bell Book and Candle,1958
Imitation of Life,1959
Rio Bravo,1959
Some Like It Hot,1959
The Diary of Anne Frank,1959
The Hound of the Baskervilles,1959
Warlock,1959
The Horse Soldiers,1959
The Nun's Story,1959
Darby O'Gill and the Little People,1959
Anatomy of a Murder,1959
North by Northwest,1959
Last Train from Gun Hill,1959
The Mummy,1959
Pillow Talk,1959
Shadows,1959
Operation Petticoat,1959
On the Beach,1959
Suddenly Last Summer,1959
Ben-Hur,1959
The Brides of Dracula,1960
Ocean's Eleven,1960
Exodus,1960
Peeping Tom,1960
Pollyanna,1960
The Apartment,1960
Psycho,1960
Elmer Gantry,1960
Inherit the Wind,1960
The Lost World,1960
13 Ghosts,1960
The Time Machine,1960
Spartacus,1960
The Magnificent Seven,1960
Swiss Family Robinson,1960
The Misfits,1961
The Children's Hour,1961
Murder She Said,1961
The Absent-Minded Professor,1961
One-Eyed Jacks,1961
The Guns of Navarone,1961
The Curse of the Werewolf,1961
The Parent Trap,1961
Voyage to the Bottom of the Sea,1961
The Hustler,1961
Breakfast at Tiffany's,1961
Splendor in the Grass,1961
King of Kings,1961
West Side Story,1961
El Cid,1961
Blue Hawaii,1961
Judgment at Nuremberg,1961
One Two Three,1961
Mysterious Island,1961
Barabbas,1961
The Innocents,1961
Cape Fear,1962
The Man Who Shot Liberty Valance,1962
The Miracle Worker,1962
Lolita,1962
That Touch of Mink,1962
Hatari!,1962
The Music Man,1962
Ride the High Country,1962
Hell Is for Heroes,1962
The Day of the Triffids,1962
Birdman of Alcatraz,1962
Tales of Terror,1962
Panic in Year Zero!,1962
The 300 Spartans,1962
The Loneliness of the Long Distance Runner,1962
The Longest Day,1962
Dr. No,1962
The Manchurian Candidate,1962
What Ever Happened to Baby Jane?,1962
How the West Was Won,1962
Mutiny on the Bounty,1962
The Trial,1962
To Kill a Mockingbird,1962
Days of Wine and Roses,1962
This Sporting Life,1963
The Raven,1963
The Birds,1963
55 Days at Peking,1963
Hud,1963
The Nutty Professor,1963
Irma la Douce,1963
Billy Liar,1963
Cleopatra,1963
Donovan's Reef,1963
Jason and the Argonauts,1963
The Great Escape,1963
Lord of the Flies,1963
The Haunted Palace,1963
Shock Corridor,1963
The Haunting,1963
Tom Jones,1963
From Russia with Love,1963
The Servant,1963
It's a Mad Mad Mad Mad World,1963
McLintock!,1963
Charade,1963
The Pink Panther,1963
Zulu,1964
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
Seven Days in May,1964
Paris When It Sizzles,1964
The Last Man on Earth,1964
Becket,1964
Two Thousand Maniacs!,1964
The Fall of the Roman Empire,1964
The Incredible Mr. Limpet,1964
Robinson Crusoe on Mars,1964
A Shot in the Dark,1964
The Masque of the Red Death,1964
First Men in the Moon,1964
A Hard Day's Night,1964
The Killers,1964
Marnie,1964
The Night of the Iguana,1964
Mary Poppins,1964
Topkapi,1964
Fail-Safe,1964
Father Goose,1964
Send Me No Flowers,1964
My Fair Lady,1964
The Naked Kiss,1964
Carry On Cleo,1964
Hush... Hush Sweet Charlotte,1964
How to Murder Your Wife,1965
The Greatest Story Ever Told,1965
Dr. Terror's House of Horrors,1965
The Sound of Music,1965
Battle of the Bulge,1965
Major Dundee,1965
The Pawnbroker,1965
Repulsion,1965
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965
Shenandoah,1965
The Collector,1965
The Hill,1965
What's New Pussycat?,1965
Cat Ballou,1965
The Great Race,1965
Help!,1965
Bunny Lake Is Missing,1965
The Agony and the Ecstasy,1965
The Cincinnati Kid,1965
The Flight of the Phoenix,1965
Thunderball,1965
The Spy Who Came in from the Cold,1965
Doctor Zhivago,1965
Chimes at Midnight,1965
The Sons of Katie Elder,1965
Dracula: Prince of Darkness,1966
Our Man Flint,1966
Cul-de-sac,1966
Harper,1966
Carry On Cowboy,1966
Alfie,1966
Carry On Screaming,1966
The Russians Are Coming The Russians Are Coming,1966
Nevada Smith,1966
Who's Afraid of Virginia Woolf?,1966
Born Free,1966
How to Steal a Million,1966
Torn Curtain,1966
Batman,1966
Fantastic Voyage,1966
Fahrenheit 451,1966
The Bible: In the Beginning...,1966
Seconds,1966
The Fortune Cookie,1966
Return of the Seven,1966
The Professionals,1966
One Million Years B.C.,1966
A Man for All Seasons,1966
El Dorado,1966
Blow-Up,1966
The Sand Pebbles,1966
A Countess from Hong Kong,1967
The Night of the Generals,1967
The Fearless Vampire Killers,1967
The Taming of the Shrew,1967
Frankenstein Created Woman,1967
Hombre,1967
Two for the Road,1967
Dont Look Back,1967
Barefoot in the Park,1967
You Only Live Twice,1967
To Sir with Love,1967
Cool Hand Luke,1967
Bonnie and Clyde,1967
In the Heat of the Night,1967
Point Blank,1967
Camelot,1967
Wait Until Dark,1967
Bedazzled,1967
Quatermass and the Pit,1967
Who's That Knocking at My Door,1967
The Producers,1967
Guess Who's Coming to Dinner,1967
In Cold Blood,1967
Doctor Dolittle,1967
The Graduate,1967
Valley of the Dolls,1967
The Lion in Winter,1968
Planet of the Apes,1968
The Odd Couple,1968
Blackbeard's Ghost,1968
Romeo and Juliet,1968
The Party,1968
2001: A Space Odyssey,1968
Witchfinder General,1968
The Swimmer,1968
Targets,1968
Rosemary's Baby,1968
The Thomas Crown Affair,1968
Yellow Submarine,1968
The Devil Rides Out,1968
Hang 'em High,1968
Funny Girl,1968
Oliver!,1968
Night of the Living Dead,1968
Coogan's Bluff,1968
The Boston Strangler,1968
Barbarella,1968
Bullitt,1968
Ice Station Zebra,1968
Dracula Has Risen from the Grave,1968
Faces,1968
Chitty Chitty Bang Bang,1968
If....,1968
Hell in the Pacific,1968
Hercules in New York,1969
The Prime of Miss Jean Brodie,1969
Mackenna's Gold,1969
Support Your Local Sheriff,1969
Easy Rider,1969
Midnight Cowboy,1969
True Grit,1969
The Wild Bunch,1969
The Valley of Gwangi,1969
Journey to the Far Side of the Sun,1969
Butch Cassidy and the Sundance Kid,1969
The Undefeated,1969
Paint Your Wagon,1969
Kes,1969
They Shoot Horses Don't They?,1969
On Her Majesty's Secret Service,1969
Hello Dolly!,1969
Cactus Flower,1969
Topaz,1969
Anne of the Thousand Days,1969
M*A*S*H,1970
Patton,1970
Tora! Tora! Tora!,1970
Zabriskie Point,1970
Woodstock,1970
Colossus: The Forbin Project,1970
Beneath the Planet of the Apes,1970
A Man Called Horse,1970
Taste the Blood of Dracula,1970
The Ballad of Cable Hogue,1970
Two Mules for Sister Sara,1970
Kelly's Heroes,1970
Catch-22,1970
Beyond the Valley of the Dolls,1970
Chisum,1970
Performance,1970
Soldier Blue,1970
Deep End,1970
Five Easy Pieces,1970
Waterloo,1970
Scrooge,1970
Scars of Dracula,1970
The Rolling Stones: Gimme Shelter,1970
Little Big Man,1970
Love Story,1970
Vanishing Point,1971
Countess Dracula,1971
10 Rillington Place,1971
Get Carter,1971
THX 1138,1971
The Andromeda Strain,1971
Dad's Army,1971
The Beguiled,1971
Summer of '42,1971
Punishment Park,1971
The Abominable Dr. Phibes,1971
Escape from the Planet of the Apes,1971
Big Jake,1971
The Anderson Tapes,1971
Klute,1971
Le Mans,1971
McCabe & Mrs. Miller,1971
Willy Wonka & the Chocolate Factory,1971
Walkabout,1971
The Devils,1971
Shaft,1971
Two-Lane Blacktop,1971
The Panic in Needle Park,1971
Wake in Fright,1971
The Omega Man,1971
Johnny Got His Gun,1971
Let's Scare Jessica to Death,1971
And Now for Something Completely Different,1971
The Last Picture Show,1971
Twins of Evil,1971
Bedknobs and Broomsticks,1971
The French Connection,1971
The Tragedy of Macbeth,1971
Carnal Knowledge,1971
Fiddler on the Roof,1971
Play Misty for Me,1971
Hannie Caulder,1971
Man in the Wilderness,1971
Diamonds Are Forever,1971
A Clockwork Orange,1971
Harold and Maude,1971
Straw Dogs,1971
Chato's Land,1972
The Cowboys,1972
Cabaret,1972
Silent Running,1972
What's Up Doc?,1972
Tales from the Crypt,1972
Frogs,1972
Pink Flamingos,1972
The Godfather,1972
Slaughterhouse-Five,1972
Play It Again Sam,1972
The Other,1972
Frenzy,1972
Boxcar Bertha,1972
Conquest of the Planet of the Apes,1972
Dr. Phibes Rises Again,1972
Joe Kidd,1972
Deliverance,1972
Super Fly,1972
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972
The Candidate,1972
Blacula,1972
Pink Floyd: Live at Pompeii,1972
Jeremiah Johnson,1972
Dracula A.D. 1972,1972
Horror Express,1972
The Mechanic,1972
The Poseidon Adventure,1972
Sleuth,1972
The Getaway,1972
Avanti!,1972
The Seven-Ups,1973
Messiah of Evil,1973
The Offence,1973
The Train Robbers,1973
Walking Tall,1973
The Long Goodbye,1973
F for Fake,1973
Theatre of Blood,1973
The Crazies,1973
Sisters,1973
Scarecrow,1973
Soylent Green,1973
High Plains Drifter,1973
The Holy Mountain,1973
Paper Moon,1973
Pat Garrett & Billy the Kid,1973
Emperor of the North,1973
Coffy,1973
Battle for the Planet of the Apes,1973
The Legend of Hell House,1973
The Friends of Eddie Coyle,1973
Live and Let Die,1973
Cahill U.S. Marshal,1973
American Graffiti,1973
Jesus Christ Superstar,1973
Charley Varrick,1973
Mean Streets,1973
Badlands,1973
The Way We Were,1973
Westworld,1973
Breezy,1973
The Wicker Man,1973
Serpico,1973
The Last Detail,1973
The Three Musketeers,1973
Papillon,1973
Sleeper,1973
Magnum Force,1973
The Sting,1973
Zardoz,1974
Blazing Saddles,1974
Herbie Rides Again,1974
The Great Gatsby,1974
The Night Porter,1974
The Sugarland Express,1974
Foxy Brown,1974
The Conversation,1974
Dirty Mary Crazy Larry,1974
Thunderbolt and Lightfoot,1974
Sweet Movie,1974
The Parallax View,1974
Mr. Majestyk,1974
Gone in 60 Seconds,1974
Bring Me the Head of Alfredo Garcia,1974
The Longest Yard,1974
Dead of Night,1974
Phase IV,1974
A Woman Under the Influence,1974
Juggernaut,1974
The Taking of Pelham One Two Three,1974
Female Trouble,1974
Black Christmas,1974
It's Alive,1974
The Odessa File,1974
Benji,1974
Airport 1975,1974
Phantom of the Paradise,1974
The Four Musketeers,1974
Lenny,1974
Earthquake,1974
The Front Page,1974
Alice Doesn't Live Here Anymore,1974
The Towering Inferno,1974
Young Frankenstein,1974
The Godfather: Part II,1974
The Adventure of Sherlock Holmes' Smarter Brother,1975
The Count of Monte-Cristo,1975
The Stepford Wives,1975
Shampoo,1975
Tommy,1975
Escape to Witch Mountain,1975
Supervixens,1975
French Connection II,1975
The Return of the Pink Panther,1975
The Eiger Sanction,1975
Race with the Devil,1975
Love and Death,1975
Nashville,1975
Night Moves,1975
Jaws,1975
Rollerball,1975
The Apple Dumpling Gang,1975
Dog Day Afternoon,1975
The Land That Time Forgot,1975
The Rocky Horror Picture Show,1975
Picnic at Hanging Rock,1975
Hard Times,1975
Three Days of the Condor,1975
Grey Gardens,1975
Ilsa: She Wolf of the SS,1975
Shivers,1975
Rooster Cogburn,1975
One Flew Over the Cuckoo's Nest,1975
A Boy and His Dog,1975
The Man Who Would Be King,1975
Breakheart Pass,1975
The Hindenburg,1975
Taxi Driver,1976
The Killing of a Chinese Bookie,1976
Robin and Marian,1976
The Man Who Fell to Earth,1976
The Bad News Bears,1976
Family Plot,1976
Island of Death,1976
The Missouri Breaks,1976
The Omen,1976
Midway,1976
Logan's Run,1976
Murder by Death,1976
Bugsy Malone,1976
The Outlaw Josey Wales,1976
At the Earth's Core,1976
Obsession,1976
The Shootist,1976
Futureworld,1976
King Kong,1976
The Front,1976
The Town That Dreaded Sundown,1976
Marathon Man,1976
Burnt Offerings,1976
Network,1976
Carrie,1976
Assault on Precinct 13,1976
Alice Sweet Alice,1976
Rocky,1976
Silver Streak,1976
The Pink Panther Strikes Again,1976
Freaky Friday,1976
The Cassandra Crossing,1976
The Enforcer,1976
The Little Girl Who Lives Down the Lane,1976
Eaten Alive,1976
The Last Wave,1977
The Sentinel,1977
Slap Shot,1977
The Message,1977
Airport '77,1977
Black Sunday,1977
Eraserhead,1977
Jabberwocky,1977
3 Women,1977
Audrey Rose,1977
Demon Seed,1977
Rabid,1977
Annie Hall,1977
The Car,1977
Star Wars,1977
Smokey and the Bandit,1977
Rollercoaster,1977
A Bridge Too Far,1977
Exorcist II: The Heretic,1977
New York New York,1977
Sorcerer,1977
The Spy Who Loved Me,1977
The Island of Dr. Moreau,1977
Sinbad and the Eye of the Tiger,1977
The Hills Have Eyes,1977
Orca: The Killer Whale,1977
Kingdom of the Spiders,1977
The Duellists,1977
Julia,1977
Oh God!,1977
Rolling Thunder,1977
Equus,1977
Pete's Dragon,1977
The Goodbye Girl,1977
Capricorn One,1977
Saturday Night Fever,1977
The Gauntlet,1977
High Anxiety,1977
Up in Smoke,1978
Faces of Death,1978
Coma,1978
Blue Collar,1978
Coming Home,1978
The Fury,1978
Return from Witch Mountain,1978
Pretty Baby,1978
F.I.S.T.,1978
The Last Waltz,1978
The Buddy Holly Story,1978
Big Wednesday,1978
The Driver,1978
Damien: Omen II,1978
Jaws 2,1978
Convoy,1978
Heaven Can Wait,1978
The Wild Geese,1978
Martin,1978
Grease,1978
Foul Play,1978
The Swarm,1978
Revenge of the Pink Panther,1978
Animal House,1978
Hooper,1978
Interiors,1978
Eyes of Laura Mars,1978
Piranha,1978
Dawn of the Dead,1978
Midnight Express,1978
Days of Heaven,1978
Attack of the Killer Tomatoes!,1978
The Boys from Brazil,1978
Goin' South,1978
Watership Down,1978
Long Weekend,1978
The Wiz,1978
Halloween,1978
Force 10 from Navarone,1978
I Spit on Your Grave,1978
Magic,1978
The Lord of the Rings,1978
The Star Wars Holiday Special,1978
The Deer Hunter,1978
Superman,1978
Every Which Way But Loose,1978
Starcrash,1978
Caligula,1979
The First Great Train Robbery,1979
Tourist Trap,1979
The Warriors,1979
Hardcore,1979
Norma Rae,1979
Hair,1979
The China Syndrome,1979
Phantasm,1979
Mad Max,1979
Manhattan,1979
Love at First Bite,1979
Beneath the Valley of the Ultra-Vixens,1979
Breaking Away,1979
Alien,1979
The Brood,1979
The Muppet Movie,1979
Rocky II,1979
The Driller Killer,1979
Escape from Alcatraz,1979
Moonraker,1979
Meatballs,1979
The Frisco Kid,1979
The Champ,1979
The Wanderers,1979
The Villain,1979
The Amityville Horror,1979
Life of Brian,1979
The Concorde... Airport '79,1979
Rock 'n' Roll High School,1979
Time After Time,1979
Scum,1979
Quadrophenia,1979
10,1979
Tess,1979
Meteor,1979
When a Stranger Calls,1979
Over the Edge,1979
All Quiet on the Western Front,1979
Salem's Lot,1979
Star Trek: The Motion Picture,1979
1941,1979
The Jerk,1979
Kramer vs. Kramer,1979
The Black Hole,1979
Being There,1979
All That Jazz,1979
The Electric Horseman,1979
The Fog,1980
American Gigolo,1980
Saturn 3,1980
The Ninth Configuration,1980
Coal Miner's Daughter,1980
The Changeling,1980
Where the Buffalo Roam,1980
Friday the 13th,1980
The Long Riders,1980
The Empire Strikes Back,1980
The Shining,1980
The Big Red One,1980
Urban Cowboy,1980
Bronco Billy,1980
The Blues Brothers,1980
Brubaker,1980
Dressed to Kill,1980
The Stunt Man,1980
Airplane!,1980
Alligator,1980
The Blue Lagoon,1980
Used Cars,1980
My Bodyguard,1980
Prom Night,1980
Cheech & Chong's Next Movie,1980
Caddyshack,1980
Xanadu,1980
Motel Hell,1980
The Octagon,1980
Smokey and the Bandit II,1980
Flash Gordon,1980
Atlantic City,1980
Battle Beyond the Stars,1980
The Exterminator,1980
Ordinary People,1980
The Mirror Crack'd,1980
Cruising,1980
Stardust Memories,1980
Hopscotch,1980
Gloria,1980
The Elephant Man,1980
Somewhere in Time,1980
Terror Train,1980
Private Benjamin,1980
Christmas Evil,1980
Maniac,1980
Raging Bull,1980
Heaven's Gate,1980
Little Lord Fauntleroy,1980
Superman II,1980
Popeye,1980
Stir Crazy,1980
Any Which Way You Can,1980
The Dogs of War,1980
Seems Like Old Times,1980
Altered States,1980
Scanners,1981
The Incredible Shrinking Woman,1981
The Hitch Hikers Guide to the Galaxy,1981
My Bloody Valentine,1981
The Funhouse,1981
Clash of the Titans,1981
Nighthawks,1981
Cutter's Way,1981
Omen III: The Final Conflict,1981
The Postman Always Rings Twice,1981
Thief,1981
The Howling,1981
Excalibur,1981
Lion of the Desert,1981
Caveman,1981
Gregory's Girl,1981
Bloody Birthday,1981
Friday the 13th Part 2,1981
The Burning,1981
Chariots of Fire,1981
Happy Birthday to Me,1981
Escape from New York,1981
Outland,1981
Death Hunt,1981
Dead & Buried,1981
Raiders of the Lost Ark,1981
Escape to Victory,1981
Stripes,1981
The Great Muppet Caper,1981
Dragonslayer,1981
Roadgames,1981
Condorman,1981
Time Bandits,1981
Arthur,1981
Endless Love,1981
Blow Out,1981
Wolfen,1981
Eye of the Needle,1981
Nice Dreams,1981
Heavy Metal,1981
Gallipoli,1981
Deadly Blessing,1981
Prince of the City,1981
An American Werewolf in London,1981
Body Heat,1981
The French Lieutenant's Woman,1981
Hell Night,1981
Mommie Dearest,1981
True Confessions,1981
My Dinner with André,1981
The Evil Dead,1981
Dark Night of the Scarecrow,1981
Halloween II,1981
The Prowler,1981
Porky's,1981
Ragtime,1981
On Golden Pond,1981
Absence of Malice,1981
Ghost Story,1981
Neighbors,1981
Sharky's Machine,1981
Mad Max 2: The Road Warrior,1981
Madman,1982
The Border,1982
Missing,1982
Swamp Thing,1982
Death Wish 2,1982
The Man from Snowy River,1982
Deathtrap,1982
Eating Raoul,1982
The Sword and the Sorcerer,1982
Conan the Barbarian,1982
Cat People,1982
Diner,1982
E.T. the Extra-Terrestrial,1982
Basket Case,1982
Victor/Victoria,1982
Dead Men Don't Wear Plaid,1982
Rocky III,1982
Star Trek II: The Wrath of Khan,1982
Poltergeist,1982
Koyaanisqatsi,1982
Grease 2,1982
Annie,1982
Blade Runner,1982
The Thing,1982
White Dog,1982
Tron,1982
Pink Floyd: The Wall,1982
A Midsummer Night's Sex Comedy,1982
The Best Little Whorehouse in Texas,1982
Zapped!,1982
An Officer and a Gentleman,1982
Night Shift,1982
Fast Times at Ridgemont High,1982
Friday the 13th Part III,1982
The World According to Garp,1982
The Beastmaster,1982
Class of 1984,1982
Amityville II: The Possession,1982
The Entity,1982
My Favorite Year,1982
The Plague Dogs,1982
First Blood,1982
Halloween III: Season of the Witch,1982
Q,1982
Creepshow,1982
The Last Unicorn,1982
Gandhi,1982
Trail of the Pink Panther,1982
48 Hrs.,1982
The Verdict,1982
Airplane II: The Sequel,1982
The Toy,1982
Honkytonk Man,1982
Tootsie,1982
The Dark Crystal,1982
The Year of Living Dangerously,1982
The King of Comedy,1982
The House on Sorority Row,1983
Videodrome,1983
Blue Thunder,1983
Local Hero,1983
10 to Midnight,1983
Jaws 3-D,1983
The Outsiders,1983
Bad Boys,1983
The Meaning of Life,1983
Valley Girl,1983
Losin' It,1983
Flashdance,1983
Lone Wolf McQuade,1983
The Hunger,1983
Something Wicked This Way Comes,1983
V,1983
Still Smokin,1983
Breathless,1983
Spacehunter: Adventures in the Forbidden Zone,1983
Return of the Jedi,1983
WarGames,1983
Psycho II,1983
Trading Places,1983
The Man with Two Brains,1983
Superman III,1983
Twilight Zone: The Movie,1983
Porky's II: The Next Day,1983
Yellowbeard,1983
Staying Alive,1983
Mr. Mom,1983
Class,1983
National Lampoon's Vacation,1983
Krull,1983
The Star Chamber,1983
Cujo,1983
Curse of the Pink Panther,1983
Easy Money,1983
Strange Brew,1983
The Big Chill,1983
Educating Rita,1983
Eddie and the Cruisers,1983
Brainstorm,1983
Never Say Never Again,1983
Never Cry Wolf,1983
The Osterman Weekend,1983
The Right Stuff,1983
Rumble Fish,1983
The Dead Zone,1983
All the Right Moves,1983
Under Fire,1983
A Christmas Story,1983
Sleepaway Camp,1983
Yentl,1983
Amityville 3-D,1983
Terms of Endearment,1983
The Day After,1983
Sudden Impact,1983
Scarface,1983
Christine,1983
Silkwood,1983
Gorky Park,1983
The Keep,1983
Uncommon Valor,1983
Breakin',1984
The Lonely Guy,1984
Once Upon a Time in America,1984
Footloose,1984
Blame It on Rio,1984
Repo Man,1984
Against All Odds,1984
Splash,1984
Children of the Corn,1984
The Ice Pirates,1984
Police Academy,1984
Greystoke: The Legend of Tarzan Lord of the Apes,1984
The NeverEnding Story,1984
Friday the 13th: The Final Chapter,1984
Iceman,1984
Sixteen Candles,1984
The Bounty,1984
V: The Final Battle,1984
Firestarter,1984
The Natural,1984
Paris Texas,1984
Indiana Jones and the Temple of Doom,1984
Star Trek III: The Search for Spock,1984
Streets of Fire,1984
The Hills Have Eyes Part II,1984
Ghostbusters,1984
Gremlins,1984
Top Secret!,1984
The Karate Kid,1984
The Pope of Greenwich Village,1984
Rhinestone,1984
